price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,lat,long
549000.0,2,1.0,1140,5400,1.0,5,7,0,1908,47.6205,-122.294
707000.0,2,2.5,2130,5001,1.0,5,8,800,1972,47.6573,-122.399
775000.0,5,1.5,1720,5000,1.5,3,8,0,1915,47.6627,-122.355
267000.0,3,2.0,1390,6005,2.0,3,8,0,2005,47.2117,-121.99
691000.0,4,3.0,3040,11651,2.0,3,10,0,1987,47.6348,-122.038
594000.0,3,1.0,1320,5000,1.0,4,7,230,1920,47.6674,-122.365
740000.0,5,3.0,3655,51836,1.0,5,8,1481,1955,47.6434,-122.115
402000.0,2,1.0,710,5100,1.0,5,7,0,1905,47.6765,-122.381
210000.0,3,1.75,1260,6223,1.0,3,7,440,1983,47.3574,-122.158
405000.0,3,2.5,2070,4697,2.0,3,7,0,2002,47.5307,-121.875
632500.0,4,2.5,2090,10306,2.0,3,10,0,1986,47.6304,-122.051
437400.0,3,1.75,2150,8925,1.0,4,7,0,1960,47.6253,-122.119
920000.0,5,3.0,2230,4400,2.0,3,7,500,1913,47.6404,-122.325
224000.0,3,1.5,1480,10588,1.0,3,7,0,1957,47.2872,-122.212
325000.0,2,2.0,970,5000,1.0,3,7,0,1983,47.7223,-122.16
330000.0,2,2.5,1240,1546,2.0,3,7,0,2007,47.5634,-122.298
360000.0,4,3.0,2483,6870,2.0,3,8,0,2005,47.3627,-122.199
253000.0,2,1.75,1220,5000,1.0,5,7,360,1921,47.4906,-122.204
885000.0,4,3.75,2400,3520,1.0,3,7,1030,1924,47.6295,-122.346
266000.0,3,2.25,1550,6022,2.0,3,8,0,1989,47.3525,-122.304
550000.0,3,1.5,1730,5750,1.0,3,7,480,1947,47.5645,-122.397
775000.0,5,3.5,3290,5600,2.0,3,9,620,2004,47.7056,-122.119
530000.0,4,3.0,2240,5580,2.0,5,7,410,1949,47.5598,-122.27
339300.0,3,2.0,970,10000,1.0,5,7,0,1972,47.6205,-122.063
207100.0,2,1.0,1000,4500,1.0,3,6,0,1916,47.4896,-122.204
252000.0,3,2.25,1740,10836,1.0,3,7,830,1981,47.3976,-122.166
563500.0,3,2.5,1400,1312,3.5,3,8,0,2007,47.6534,-122.355
114975.0,2,1.0,740,6250,1.0,3,6,0,1942,47.506,-122.335
242550.0,4,2.5,2060,7720,2.0,3,8,0,1995,47.2956,-122.374
847093.0,4,2.75,2760,5670,2.0,3,10,0,2014,47.5819,-122.047
439950.0,3,2.5,1540,7773,2.0,4,8,0,1982,47.722,-122.194
397900.0,3,2.75,2500,35245,1.0,3,7,920,2000,47.3414,-122.117
645000.0,2,1.5,1995,115670,1.5,4,8,0,1991,47.4022,-122.464
325000.0,2,1.0,990,15120,1.0,4,6,0,1953,47.7669,-122.206
280000.0,3,2.25,1860,9210,2.0,3,7,0,1994,47.3864,-122.03
260000.0,3,2.5,1420,14850,1.0,4,7,400,1963,47.3661,-122.29
313500.0,5,3.0,2240,94960,1.0,3,6,0,1985,47.481,-121.788
1025000.0,4,3.5,3320,19850,1.0,4,10,1280,1977,47.527,-122.228
660000.0,3,2.5,2590,35640,1.0,3,9,0,1987,47.5516,-122.03
550000.0,4,2.75,2230,9460,1.0,5,7,750,1960,47.5246,-122.044
194820.0,3,1.5,1100,32700,1.0,3,7,0,1967,47.3186,-122.289
330000.0,3,2.5,2370,9102,2.0,3,9,0,1990,47.3067,-122.394
245000.0,3,2.5,1720,3407,2.0,3,7,0,1992,47.4034,-122.188
365000.0,4,2.5,2905,4874,2.0,3,9,0,2003,47.4084,-122.169
396000.0,3,1.0,1390,6160,1.0,4,7,0,1949,47.7289,-122.338
359950.0,5,2.25,2450,9432,2.0,3,8,0,1973,47.4519,-122.13
570000.0,4,2.5,2290,6738,2.0,3,8,0,1996,47.5714,-122.005
860000.0,4,1.75,1880,3720,1.5,4,7,0,1924,47.6431,-122.356
650000.0,3,1.5,1630,7475,1.0,3,7,470,1940,47.6725,-122.272
805000.0,4,2.5,3320,38032,2.0,4,10,0,1991,47.7478,-122.036
335000.0,4,2.25,2100,7305,1.0,4,7,1050,1963,47.4676,-122.296
520000.0,3,1.75,1280,3880,1.5,5,7,0,1916,47.6871,-122.391
313000.0,3,1.75,2190,8000,1.0,4,8,0,1967,47.3098,-122.381
360000.0,3,1.0,1570,9467,1.0,3,7,0,1954,47.7683,-122.359
772000.0,3,2.25,1640,1204,3.0,3,8,0,2014,47.6196,-122.297
350000.0,4,2.5,2500,5831,2.0,3,8,0,2007,47.3454,-122.039
379900.0,4,2.5,3181,5831,2.0,3,8,0,2014,47.2716,-122.297
1650000.0,4,3.25,4200,210394,2.0,4,10,0,1993,47.5607,-121.961
830000.0,5,3.0,2920,2808,2.0,3,8,780,1960,47.654,-122.342
581000.0,4,2.0,2510,13695,1.0,4,7,1230,1961,47.7005,-122.174
967500.0,3,3.75,3250,5797,2.0,4,8,880,1951,47.6481,-122.405
453000.0,3,2.0,1430,9583,1.0,4,7,0,1964,47.7206,-122.197
420000.0,7,3.0,2940,8624,1.0,3,8,1250,1977,47.7555,-122.307
334950.0,4,2.5,2410,7846,2.0,3,8,0,1992,47.2641,-122.312
310000.0,5,1.75,2190,27260,1.0,4,7,0,1947,47.4546,-122.337
359000.0,4,2.5,2575,4725,2.0,3,8,0,2011,47.3058,-122.277
425000.0,4,2.5,2480,4504,2.0,3,7,0,2005,47.4998,-122.15
361000.0,2,2.5,1320,48787,1.0,3,8,0,2004,47.5157,-121.924
245000.0,3,1.75,1740,11547,1.0,3,7,0,1954,47.4945,-122.22
369000.0,3,1.75,1300,3844,1.0,3,7,0,1985,47.7024,-122.355
436000.0,3,2.5,1150,1193,2.0,3,8,130,2006,47.6684,-122.365
274000.0,2,2.0,1700,7992,1.0,4,7,750,1980,47.3031,-122.385
290000.0,4,2.25,1900,10950,1.0,4,7,500,1959,47.3582,-122.284
325000.0,4,2.5,1890,6156,1.0,3,7,910,1980,47.551,-122.356
475000.0,4,2.75,2200,16288,1.0,3,7,910,1980,47.4793,-122.122
210000.0,3,1.0,1040,8125,1.0,3,7,0,1956,47.3171,-122.316
410000.0,3,2.0,1400,45738,2.0,4,8,0,1981,47.3624,-122.455
570000.0,4,1.0,1490,6000,1.5,3,7,0,1918,47.5518,-122.385
392000.0,3,1.0,1230,9600,1.0,3,7,0,1952,47.5553,-122.288
938000.0,4,2.5,2410,9886,1.0,5,8,420,1975,47.5351,-122.223
285000.0,3,1.5,1870,42070,1.0,3,7,0,1953,47.509,-122.313
219500.0,1,1.0,820,1060,1.0,3,8,60,2007,47.5473,-122.371
827000.0,3,2.5,1850,1330,2.5,3,9,290,2004,47.6831,-122.325
378000.0,3,1.5,1050,57499,1.0,3,7,0,1975,47.5602,-121.86
499950.0,4,1.75,1520,7700,1.0,4,7,0,1967,47.7356,-122.191
588000.0,3,1.5,1780,4200,1.5,4,8,0,1916,47.662,-122.349
430000.0,4,2.5,2070,4310,2.0,3,7,0,2004,47.5319,-121.85
524950.0,3,1.5,2700,24539,2.0,3,7,580,1977,47.7348,-121.984
360000.0,4,1.75,3730,16980,1.0,4,7,1580,1974,47.1775,-122.022
290000.0,4,2.5,1850,5674,2.0,3,7,0,1993,47.3536,-122.142
325000.0,4,2.5,2240,5105,2.0,4,8,0,2002,47.3922,-122.165
350000.0,5,1.75,2330,14322,1.0,4,7,1150,1968,47.4768,-122.155
672000.0,3,2.25,1130,4445,1.5,4,8,0,1930,47.6845,-122.375
217500.0,3,1.75,1400,9546,1.0,4,7,0,1984,47.3179,-122.331
430000.0,4,2.25,2020,4840,1.5,5,8,820,1925,47.5576,-122.376
588000.0,5,3.0,2190,4900,2.0,5,7,700,1940,47.6892,-122.386
390000.0,4,1.75,2020,9750,1.0,3,7,920,1975,47.6192,-122.055
247500.0,3,1.0,1660,11060,1.0,4,7,550,1962,47.3311,-122.326
2300000.0,4,4.0,4360,8175,2.5,3,10,420,2007,47.5724,-122.104
437000.0,3,3.0,1460,1180,3.0,3,8,0,2006,47.6998,-122.367
355900.0,3,2.5,2090,3821,2.0,3,7,0,2008,47.3655,-122.017
1250000.0,4,2.25,3300,15375,1.5,3,8,480,1933,47.526,-122.225
850000.0,3,2.5,3120,12406,2.0,3,9,1180,1983,47.5507,-122.141
1255780.0,5,4.0,4180,12042,2.0,3,10,0,2014,47.5959,-122.014
805500.0,3,1.0,1440,10330,1.0,4,7,0,1952,47.6245,-122.193
420000.0,3,2.5,1810,7210,1.0,5,7,600,1968,47.5067,-122.163
455000.0,3,1.0,1480,13280,2.5,3,6,0,1940,47.5378,-122.043
305000.0,3,2.0,1830,10873,1.0,3,8,0,1989,47.3066,-122.394
447500.0,4,2.0,1770,3332,2.0,3,7,140,1924,47.5563,-122.281
309000.0,3,2.25,1490,1294,2.0,3,7,270,2010,47.5569,-122.363
550000.0,3,2.0,1810,4064,1.5,3,7,0,1925,47.6859,-122.339
335000.0,3,1.75,1900,36769,1.0,3,8,0,1987,47.3041,-122.066
288790.0,3,1.75,1290,1237,2.0,3,7,230,2008,47.54,-122.026
1727000.0,4,2.25,3470,8000,1.5,3,9,1110,1906,47.6149,-122.287
380000.0,3,2.5,1610,1778,3.0,3,7,0,2002,47.6902,-122.306
223000.0,3,2.0,1670,6824,1.0,3,7,370,1990,47.3666,-122.084
500000.0,3,2.5,1650,5683,2.0,3,7,0,2003,47.683,-122.035
546500.0,3,2.5,2130,7199,2.0,3,8,0,1990,47.6331,-122.027
230000.0,3,1.0,1250,9774,1.0,4,7,0,1969,47.3343,-122.306
270000.0,3,1.5,1500,6337,1.0,5,7,0,1953,47.7276,-122.312
315000.0,3,1.75,1170,4000,1.0,3,6,450,1943,47.5306,-122.354
715000.0,4,2.5,2650,30500,1.0,4,8,970,1960,47.5535,-122.028
509950.0,3,2.5,2210,70567,2.0,3,9,0,1995,47.6087,-121.895
375900.0,3,2.0,1824,7120,1.0,3,9,0,2010,47.3457,-122.27
286900.0,3,2.25,1720,17235,1.0,4,7,280,1974,47.3438,-122.073
292000.0,3,2.25,1780,9720,1.0,3,8,500,1981,47.4762,-122.156
335000.0,2,2.0,1350,2560,1.0,3,8,0,1976,47.6344,-122.107
805000.0,3,2.0,2710,4500,1.5,4,8,830,1929,47.6747,-122.295
275000.0,2,1.0,910,4191,1.0,3,6,0,1910,47.6929,-122.36
425000.0,3,1.5,1660,5665,1.0,5,7,740,1918,47.5391,-122.274
740000.0,3,2.5,2960,9350,2.0,4,9,0,1978,47.6218,-122.094
690000.0,4,3.5,2980,2147,2.5,3,10,490,2006,47.5463,-121.995
2700000.0,5,4.75,5305,8401,2.0,3,11,1560,2005,47.6864,-122.215
241000.0,2,1.75,1070,9750,1.5,3,7,0,1995,47.7131,-121.319
790000.0,4,3.5,2720,3000,2.0,3,9,470,2014,47.5371,-122.388
272000.0,3,2.5,1680,8512,2.0,3,7,0,1991,47.1952,-121.986
300000.0,3,1.5,1630,82764,1.0,4,6,0,1948,47.4743,-122.026
575000.0,3,1.75,1580,11750,1.0,4,7,400,1951,47.5368,-122.265
725000.0,2,1.75,1950,2719,1.0,5,7,940,1919,47.6513,-122.346
300000.0,3,1.0,1010,10168,1.0,3,6,0,1979,47.6453,-121.912
295000.0,4,1.0,980,3000,1.5,4,7,0,1914,47.5892,-122.312
535000.0,4,2.5,2750,15099,2.0,3,8,0,1994,47.7298,-121.972
582500.0,2,1.5,1159,4800,1.0,3,7,0,1948,47.6592,-122.399
478000.0,4,2.5,2780,7290,2.0,3,8,0,1989,47.509,-122.157
389000.0,3,1.5,2030,10075,1.0,5,7,950,1961,47.4713,-122.197
649500.0,3,3.0,3730,383328,1.5,4,9,1500,1990,47.4257,-122.03
438000.0,3,1.75,1990,9885,1.0,4,7,960,1978,47.6722,-122.162
700000.0,2,1.75,1679,577605,2.0,3,9,0,2001,47.463,-122.475
392000.0,4,2.25,2360,7733,2.0,3,8,0,1983,47.4403,-122.137
401000.0,3,2.0,1240,11172,1.0,3,7,240,1984,47.6364,-122.037
555000.0,3,2.0,2080,7020,1.0,4,7,1040,1951,47.6768,-122.285
669000.0,2,2.5,1640,1953,2.0,3,10,0,2014,47.5639,-122.292
255000.0,3,2.0,1500,8775,1.0,3,6,110,1943,47.4809,-122.335
500000.0,5,3.25,3130,12087,2.0,3,8,950,1975,47.5336,-122.052
90000.0,2,1.0,790,2640,1.0,3,7,0,1973,47.7351,-122.178
380000.0,3,2.5,2150,25705,1.5,3,6,0,1980,47.4514,-122.089
641000.0,4,3.25,2760,4104,2.0,3,8,860,2014,47.5286,-122.187
495000.0,3,1.0,990,6000,1.0,3,6,0,1943,47.6718,-122.267
374000.0,2,2.25,1100,1695,2.0,3,9,0,2009,47.5663,-122.289
950000.0,3,1.75,2150,4200,1.0,5,8,1010,1960,47.5671,-122.405
192500.0,2,1.0,950,7692,1.0,3,6,0,1926,47.4909,-122.298
855000.0,5,1.5,1930,4500,1.5,3,8,0,1929,47.6401,-122.303
435000.0,3,2.0,2040,6880,2.0,4,7,0,1954,47.7601,-122.351
720000.0,4,2.5,3420,17038,2.0,3,9,0,2007,47.718,-122.241
810000.0,3,2.5,2670,10481,2.0,3,9,0,2003,47.6673,-122.176
932808.0,5,4.5,4690,6705,2.0,3,10,1240,1995,47.5539,-122.108
706000.0,3,2.75,1900,6400,1.0,5,7,490,1942,47.6697,-122.281
485000.0,3,1.0,1250,7200,1.0,3,7,0,1964,47.6342,-122.12
340000.0,3,1.0,670,23522,1.0,4,6,0,1968,47.5329,-121.89
390000.0,2,1.75,1150,2723,1.0,4,7,380,1923,47.6357,-122.322
593777.0,3,1.75,1510,10450,1.0,4,7,0,1964,47.684,-122.113
290256.0,3,2.25,1720,7885,2.0,3,8,0,1983,47.3136,-122.344
437000.0,2,1.75,1440,4225,1.0,3,8,0,2005,47.7143,-122.032
695000.0,5,2.0,3160,3990,1.5,3,7,1290,1923,47.654,-122.337
374950.0,4,2.5,2090,3777,2.0,3,8,0,2012,47.3595,-122.042
427500.0,4,2.5,2010,6294,2.0,3,7,0,2000,47.776,-122.24
179500.0,3,1.0,900,8100,1.0,4,6,0,1959,47.2866,-122.221
540000.0,5,1.5,1940,10202,1.5,4,7,0,1940,47.7213,-122.31
1100000.0,5,2.75,2890,22547,1.0,4,10,740,1963,47.5476,-122.219
500000.0,4,1.75,2290,9215,1.0,5,8,1020,1969,47.5328,-122.051
785000.0,4,2.5,2290,13416,2.0,4,9,0,1981,47.6194,-122.151
466800.0,3,2.5,1480,14250,2.0,3,7,0,1996,47.6595,-122.186
365000.0,3,1.0,950,8450,1.0,3,7,0,1962,47.6884,-122.186
640000.0,5,1.75,2020,6565,1.0,3,8,900,1956,47.6821,-122.283
988990.0,4,4.75,4150,6303,3.0,3,9,0,2014,47.7047,-122.123
219950.0,2,1.0,1010,4120,2.0,3,6,0,1907,47.488,-122.2
327000.0,2,2.0,1490,1627,2.0,3,8,300,2009,47.5455,-122.375
1299890.0,5,4.0,3870,5929,2.0,3,10,0,2014,47.6965,-122.134
568000.0,3,2.5,1740,1308,3.0,3,8,0,2008,47.5892,-122.387
1715000.0,4,3.75,4490,7623,2.0,4,10,1400,1941,47.6315,-122.29
828000.0,4,2.5,3520,9901,2.0,3,10,0,1998,47.6084,-122.011
752000.0,4,1.5,1650,2970,1.5,3,7,0,1903,47.6233,-122.319
219200.0,3,2.0,1680,7000,1.5,4,7,0,1968,47.2775,-122.203
372977.0,3,2.5,1690,1618,2.0,3,8,540,2014,47.5518,-121.998
560000.0,3,2.5,2780,32880,1.0,3,9,0,1993,47.4798,-121.727
263000.0,3,1.5,1300,7885,1.0,3,7,0,1968,47.4556,-122.209
230000.0,4,1.0,1870,14703,1.5,3,6,780,1928,47.5274,-122.281
240000.0,3,2.5,1520,9864,1.0,3,7,360,1993,47.3186,-122.171
525000.0,3,1.75,1330,8136,1.0,4,7,0,1977,47.7001,-122.173
78000.0,2,1.0,780,16344,1.0,1,5,0,1942,47.4739,-122.28
250000.0,3,2.0,1470,12096,1.0,4,6,0,1942,47.3734,-122.193
345000.0,3,1.0,1120,10176,1.0,3,6,200,1905,47.5235,-122.277
247500.0,4,2.0,2460,5921,1.0,4,7,1230,1948,47.308,-122.209
402000.0,3,2.5,1520,3425,2.0,3,7,0,1986,47.6801,-122.161
327500.0,4,2.25,2240,9600,2.0,3,8,0,1971,47.361,-122.281
215500.0,3,2.0,1380,9000,2.0,2,7,0,1946,47.2613,-122.248
420000.0,4,1.5,1690,9391,1.0,3,7,400,1960,47.7438,-122.329
245000.0,3,2.5,1600,4271,2.0,3,7,0,2003,47.386,-122.036
850000.0,3,2.25,3000,18450,1.0,3,10,0,1983,47.7274,-122.062
469000.0,3,3.25,1390,1278,2.0,3,8,250,2005,47.6735,-122.375
460000.0,2,1.5,1820,7800,1.0,4,7,580,1956,47.7513,-122.357
355000.0,4,1.5,2230,11536,1.0,4,7,1010,1954,47.4409,-122.348
328000.0,3,2.0,2250,7904,1.5,3,8,0,1998,47.3165,-122.252
580000.0,3,2.5,2040,4627,2.0,3,8,0,1992,47.6365,-122.108
680000.0,5,2.0,2140,5000,1.5,4,7,120,1913,47.6044,-122.299
356000.0,3,1.0,920,3863,1.0,3,6,0,1970,47.5524,-122.27
350000.0,3,2.0,1320,1298,3.0,3,7,0,1995,47.6959,-122.376
348000.0,4,2.5,2070,3808,2.0,3,8,0,2003,47.4498,-122.12
240000.0,3,1.0,1470,7350,1.0,3,7,0,1969,47.3616,-122.286
380000.0,4,2.5,2000,6921,2.0,3,8,0,2003,47.3559,-122.014
235000.0,3,1.0,1460,8400,1.0,3,7,0,1958,47.4243,-122.198
385000.0,4,2.5,2050,5276,2.0,3,7,0,2006,47.491,-122.15
310000.0,4,2.25,1780,8820,1.0,4,8,300,1966,47.3618,-122.289
370000.0,2,2.5,1390,1821,2.0,3,7,210,2007,47.5537,-122.282
985000.0,4,2.25,4230,37769,2.0,3,11,0,1989,47.7287,-122.077
249000.0,4,1.0,1200,7552,1.0,3,6,140,1919,47.5317,-122.37
809950.0,4,2.5,3280,6181,2.0,3,10,0,2001,47.6484,-122.081
899950.0,4,3.5,3290,5414,2.0,3,9,930,2006,47.7074,-122.219
875000.0,3,2.0,2350,6000,1.5,4,8,360,1922,47.6476,-122.32
229000.0,1,1.0,600,3720,1.0,3,6,0,1920,47.5558,-122.363
1100000.0,4,2.75,3590,5625,2.0,3,10,0,2012,47.6959,-122.133
318888.0,4,1.75,2320,12000,1.0,4,8,50,1973,47.3644,-122.28
890000.0,4,1.0,2550,4000,2.0,3,8,180,1905,47.6354,-122.353
449000.0,2,1.0,1250,4576,1.0,3,6,210,1925,47.5387,-122.266
550000.0,4,2.0,1540,5000,1.5,4,7,0,1913,47.6713,-122.3
400000.0,4,2.5,2310,5813,2.0,3,8,0,2014,47.5107,-122.362
210000.0,2,1.0,830,6000,1.0,3,6,0,1940,47.5308,-122.376
365500.0,4,2.5,2030,4499,2.0,3,8,0,2003,47.4511,-122.119
630000.0,4,2.5,2100,8800,1.0,4,7,860,1960,47.6146,-122.114
799000.0,3,1.0,1510,4178,2.0,3,8,0,1902,47.6849,-122.335
562000.0,3,1.5,1830,8000,1.0,4,7,0,1957,47.6017,-122.122
525000.0,3,3.0,1730,1074,3.5,3,8,0,2006,47.6692,-122.392
975000.0,6,2.75,2520,54160,2.0,3,7,0,1954,47.4969,-122.376
232500.0,3,2.0,1370,9760,1.0,4,7,260,1979,47.3009,-122.384
560000.0,3,2.0,1860,13374,1.0,3,8,0,1985,47.5397,-122.054
500000.0,3,1.75,1620,4200,1.0,5,7,790,1945,47.6743,-122.285
755000.0,4,2.75,2880,4000,1.5,3,9,780,1912,47.5843,-122.293
261500.0,4,2.5,2460,7800,1.0,3,8,960,1977,47.3081,-122.384
536000.0,4,2.5,2520,4831,2.0,3,8,0,2009,47.7711,-122.168
450000.0,3,2.25,1960,10682,1.0,3,7,0,1957,47.6319,-122.124
405000.0,4,1.75,1690,8392,1.0,3,7,500,1979,47.773,-122.256
562100.0,2,0.75,1440,3700,1.0,3,7,240,1914,47.6707,-122.364
456500.0,4,3.5,2000,2309,3.0,3,8,0,2008,47.7027,-122.361
267000.0,3,2.5,1690,10336,2.0,4,7,0,1989,47.311,-122.003
825000.0,3,2.5,3280,26413,1.0,3,11,610,1985,47.6395,-122.05
989000.0,5,3.5,3280,4000,2.0,3,9,840,2003,47.689,-122.396
443000.0,3,1.75,1530,8028,1.0,3,7,330,1967,47.7768,-122.361
505000.0,3,1.75,2519,8690,2.0,5,8,0,1973,47.4428,-122.344
221900.0,3,1.0,1180,5650,1.0,3,7,0,1955,47.5112,-122.257
168000.0,3,1.0,1200,7210,1.0,4,6,0,1977,47.3729,-122.183
300499.0,4,2.5,2150,7944,2.0,3,8,0,1990,47.259,-122.215
650000.0,4,2.5,3420,222156,2.0,3,9,0,2002,47.3608,-121.97
329000.0,2,1.0,990,57499,1.0,2,6,0,1949,47.4145,-122.463
700000.0,4,3.25,3580,43093,1.0,4,8,0,1990,47.5595,-121.901
270000.0,3,2.25,2390,7000,1.0,4,7,400,1970,47.4568,-122.169
435000.0,3,1.0,950,10080,1.0,4,7,0,1954,47.572,-122.139
160000.0,3,1.75,1370,8006,2.0,3,7,0,1990,47.258,-122.252
375500.0,3,1.5,1530,7200,1.0,3,8,0,1975,47.7691,-122.297
625000.0,4,2.0,1410,4480,1.5,3,8,0,1927,47.6385,-122.344
675000.0,3,1.5,1710,4000,2.0,3,8,0,1926,47.5714,-122.385
395000.0,4,2.5,2810,10951,2.0,3,8,0,2003,47.3249,-122.187
546800.0,4,1.5,1520,5910,1.0,3,7,500,1946,47.6904,-122.295
354950.0,4,2.75,2530,7350,1.0,5,8,1250,1977,47.313,-122.374
630000.0,3,1.75,1940,7306,1.0,3,8,470,1982,47.6632,-122.153
191000.0,3,1.0,990,8255,1.0,3,7,0,1953,47.425,-122.331
125000.0,3,1.0,920,7314,1.0,3,6,0,1960,47.2892,-122.22
440000.0,2,1.5,1080,6760,1.0,3,6,0,1923,47.7008,-122.386
258000.0,4,3.0,2710,7199,1.0,4,7,1000,1967,47.3789,-122.213
332000.0,1,1.0,960,2640,1.0,3,7,200,1908,47.6223,-122.294
750000.0,4,1.75,2670,6250,2.0,4,8,650,1941,47.6499,-122.391
621000.0,4,2.75,1950,6930,1.0,4,7,700,1960,47.616,-122.113
552500.0,3,2.25,2700,4025,2.0,4,8,940,1907,47.6074,-122.294
124740.0,3,1.0,1340,15600,1.0,4,6,0,1978,47.3224,-122.143
724500.0,3,3.25,3240,4185,2.0,3,8,470,2011,47.5794,-122.03
370000.0,4,2.5,2531,6843,2.0,3,8,0,2013,47.385,-122.189
220000.0,3,1.0,1130,12519,1.0,3,7,0,1958,47.4965,-122.176
1010800.0,4,3.25,3610,4000,2.0,3,9,970,2007,47.658,-122.396
606000.0,3,2.5,2200,6005,2.0,3,9,0,1997,47.7408,-122.169
660000.0,3,2.25,2280,6150,2.0,3,8,0,1984,47.5423,-122.385
546000.0,2,1.0,1657,5031,2.0,3,7,0,1910,47.5699,-122.389
215000.0,3,1.0,1690,7700,1.0,4,7,0,1969,47.3444,-122.304
470000.0,4,2.5,2470,8536,2.0,3,8,0,2002,47.7699,-122.292
391265.0,3,2.0,1440,3900,1.0,3,8,0,2002,47.7022,-122.021
1054690.0,4,3.5,3390,3979,2.0,3,9,780,2014,47.6482,-122.408
565000.0,3,2.0,2290,9450,1.0,3,9,620,1979,47.5692,-122.1
428950.0,2,1.0,1760,4441,1.0,3,8,450,1950,47.5311,-122.381
909500.0,4,4.0,4420,5940,2.0,3,10,1010,2006,47.5397,-122.072
577500.0,3,2.5,2000,7251,2.0,3,9,0,1995,47.7067,-122.2
600000.0,2,2.25,2320,18919,2.0,4,8,0,1976,47.3905,-122.462
505000.0,3,2.0,1500,2500,2.0,3,8,0,2002,47.6748,-122.385
1275000.0,6,5.25,6160,27490,2.0,3,11,2120,2007,47.6094,-122.023
320000.0,2,1.0,1140,3834,1.5,3,6,0,1911,47.5642,-122.378
219000.0,2,2.5,809,940,2.0,3,7,0,2003,47.5499,-122.384
421500.0,3,1.5,990,4500,1.0,5,7,0,1948,47.6051,-122.298
213500.0,2,1.5,2060,7713,1.5,4,7,0,1930,47.3722,-122.185
300000.0,3,1.5,1320,15053,1.0,3,7,0,1979,47.7405,-122.095
575000.0,4,2.25,2070,1230,3.0,3,9,570,2013,47.5775,-122.41
1040000.0,4,3.5,4320,8490,2.0,3,10,1040,2005,47.5568,-122.029
1400000.0,4,2.25,3780,5160,2.0,4,9,1270,1907,47.6275,-122.308
950000.0,4,3.5,4030,4200,3.0,3,9,0,1992,47.6416,-122.386
464000.0,3,2.5,1770,5146,2.0,3,8,0,1992,47.5704,-121.999
432900.0,3,2.5,2210,9226,2.0,3,8,0,1998,47.4849,-121.782
363000.0,3,2.5,2390,8000,2.0,3,8,0,1995,47.3895,-122.154
475000.0,3,2.5,2480,6031,2.0,3,8,0,2001,47.772,-122.297
1298000.0,4,3.5,2790,10125,1.5,5,8,0,1985,47.5651,-122.22
345000.0,3,2.5,1540,3237,2.0,3,7,0,1999,47.5299,-121.878
414950.0,4,1.75,2200,8545,1.0,4,7,1100,1918,47.7481,-122.353
1511250.0,3,2.5,4010,12105,1.0,5,11,1410,1983,47.554,-122.151
1465000.0,6,4.5,4230,6420,2.0,4,8,1870,1916,47.6301,-122.369
750000.0,5,3.5,2160,2323,3.0,3,9,0,2007,47.6726,-122.39
915000.0,3,2.25,2390,2750,2.0,5,8,810,1925,47.6339,-122.354
451000.0,2,1.0,900,6000,1.0,3,7,0,1944,47.6855,-122.289
232000.0,3,1.0,840,6540,1.0,3,6,0,1970,47.3743,-122.116
345000.0,2,1.0,1160,8504,1.0,4,7,0,1949,47.7364,-122.295
479500.0,2,1.0,930,5760,1.0,3,6,200,1917,47.5598,-122.266
1025000.0,3,1.0,2050,4800,2.0,3,8,100,1922,47.6315,-122.311
254950.0,3,2.5,1794,4769,2.0,3,7,0,2005,47.3052,-122.283
241500.0,4,2.5,2500,9654,1.0,3,8,670,1979,47.3137,-122.343
585444.0,6,3.75,2740,6924,1.0,3,7,1100,1962,47.5816,-122.296
332500.0,3,1.5,1500,6332,1.0,3,7,0,1953,47.7274,-122.312
392000.0,3,1.5,1500,11975,1.0,4,7,0,1970,47.4658,-121.758
499950.0,3,2.5,3230,129578,1.0,4,8,1130,1964,47.682,-121.913
510000.0,3,1.75,1480,7040,1.0,3,7,0,1974,47.6723,-122.169
648360.0,4,1.75,2260,7005,1.0,4,7,1130,1947,47.6895,-122.207
248000.0,4,2.25,2320,8760,1.0,4,8,1160,1966,47.3627,-122.285
265000.0,2,1.0,1000,31505,1.0,3,6,0,1960,47.7659,-121.899
920000.0,4,3.25,2190,4265,2.0,3,9,650,2015,47.6178,-122.29
311600.0,3,2.25,1358,1196,3.0,3,7,0,2007,47.7052,-122.346
405000.0,3,1.5,1600,7500,1.0,3,7,0,1966,47.721,-122.182
262500.0,4,2.0,1540,5110,1.0,3,7,0,1957,47.5164,-122.268
575000.0,4,2.75,3120,7644,2.0,3,10,0,2010,47.5156,-121.884
550000.0,3,1.5,1900,5000,1.5,3,7,260,1926,47.6779,-122.294
375000.0,4,2.0,1620,4600,2.0,3,7,0,1909,47.5533,-122.307
417500.0,5,1.75,2060,10911,1.0,4,7,700,1954,47.7767,-122.365
385000.0,3,2.5,1520,1488,3.0,3,8,0,2006,47.7337,-122.309
267000.0,3,1.75,1440,10920,1.0,4,8,0,1977,47.3812,-122.168
445000.0,2,2.0,1150,6634,1.0,3,7,290,1940,47.7001,-122.309
494500.0,4,3.0,3760,8804,2.0,3,8,1290,2002,47.5161,-122.191
